r,n,s,S,c
8887071,24,14,23,5067181
8888015,24,14,23,5067719
8888127,24,12,23,563087
8889071,24,14,23,5068321
8889583,24,14,23,5068613
8890063,24,13,23,1689629
8890239,24,14,23,5068987
8890527,24,12,23,563239
8891087,24,14,23,5069471
8891855,24,14,23,5069909
8892063,24,13,23,1690009
8895791,24,14,23,5072153
8896559,24,14,23,5072591
8896735,24,13,23,1690897
8897023,24,14,23,5072855
8899439,24,13,23,1691411
8899615,24,14,23,5074333
8900463,24,14,23,5074817
8900639,24,13,23,1691639
8903807,24,13,23,1692241
8904575,24,10,23,62681
8904943,24,13,23,1692457
8906399,24,14,23,5078201
8907215,24,13,23,1692889
8908447,24,13,23,1693123
8908703,24,14,23,5079515
8910015,24,13,23,1693421
8910127,24,14,23,5080327
8910591,24,14,23,5080591
8910783,24,13,23,1693567
8911327,24,14,23,5081011
8911471,24,14,23,5081093
8916287,24,12,23,564871
8917535,24,14,23,5084551
8919279,24,14,23,5085545
8919935,24,14,23,5085919
8920223,24,13,23,1695361
8920735,24,14,23,5086375
8921215,24,14,23,5086649
8921535,24,14,23,5086831
8923583,24,14,23,5087999
8925663,24,12,23,565465
8927455,24,14,23,5090207
8928223,24,14,23,5090645
8928799,24,13,23,1696991
8929599,24,13,23,1697143
8932159,24,14,23,5092889
8932479,24,14,23,5093071
8932847,24,14,23,5093281
8934015,24,14,23,5093947
8934095,24,14,23,5093993
8934271,24,13,23,1698031
8935871,24,13,23,1698335
8937007,24,13,23,1698551
8937519,24,14,23,5095945
8938031,24,14,23,5096237
8938975,24,13,23,1698925
8939631,24,14,23,5097149
8941055,24,14,23,5097961
8942191,24,14,23,5098609
8942815,24,13,23,1699655
8944415,24,12,23,566653
8944447,24,11,23,188885
8946927,24,14,23,5101309
8947407,24,14,23,5101583
8948895,24,14,23,5102431
8949663,24,14,23,5102869
8949919,24,13,23,1701005
8950319,24,9,23,21001
8950431,24,14,23,5103307
8950479,24,14,23,5103335
8950719,24,13,23,1701157
8952767,24,14,23,5104639
8953023,24,13,23,1701595
8954623,24,13,23,1701899
8955391,24,13,23,1702045
8955647,24,14,23,5106281
8955759,24,13,23,1702115
8958271,24,14,23,5107777
8959695,24,9,23,21023
8962799,24,13,23,1703453
8962943,24,14,23,5110441
8963455,24,14,23,5110733
8963535,24,13,23,1703593
8963567,24,13,23,1703599
8963823,24,14,23,5110943
8964591,24,14,23,5111381
8966703,24,11,23,189355
8969071,24,8,23,7015
8969695,24,14,23,5114291
8970463,24,14,23,5114729
8975999,24,14,23,5117885
8976079,24,11,23,189553
8977471,24,14,23,5118725
8978415,24,12,23,568807
8978671,24,14,23,5119409
8979103,24,14,23,5119655
8979391,24,14,23,5119819
8980383,24,13,23,1706795
8980895,24,14,23,5120677
8980943,24,14,23,5120705
8981183,24,13,23,1706947
8981695,24,14,23,5121133
8982207,24,14,23,5121425
8982575,24,14,23,5121635
8983551,24,13,23,1707397
8984575,24,14,23,5122775
8985199,24,14,23,5123131
8985567,24,14,23,5123341
8985711,24,14,23,5123423
8986079,24,14,23,5123633
8986655,24,12,23,569329
8986847,24,14,23,5124071
8989823,24,13,23,1708589
8990191,24,11,23,189851
8991615,24,14,23,5126789
8992895,24,13,23,1709173
8994495,24,13,23,1709477
8994751,24,14,23,5128577
8997887,24,14,23,5130365
8998399,24,12,23,570073
8999135,24,13,23,1710359
8999167,24,13,23,1710365
9000191,24,14,23,5131679
9001071,24,13,23,1710727
9002527,24,14,23,5133011
9005183,24,14,23,5134525
9005263,24,14,23,5134571
9005695,24,14,23,5134817
9005807,24,13,23,1711627
9006063,24,14,23,5135027
9006543,24,12,23,570589
9006799,24,14,23,5135447
9006831,24,14,23,5135465
9007263,24,14,23,5135711
9007775,24,12,23,570667
9007823,24,14,23,5136031
9009855,24,14,23,5137189
9010111,24,12,23,570815
9010367,24,14,23,5137481
9011711,24,13,23,1712749
9012191,24,14,23,5138521
9012223,24,14,23,5138539
9014815,24,10,23,63457
9016543,24,14,23,5141003
9019199,24,14,23,5142517
9020143,24,14,23,5143055
9021087,24,13,23,1714531
9021311,24,14,23,5143721
9021599,24,14,23,5143885
9022079,24,14,23,5144159
9022447,24,14,23,5144369
9023135,24,14,23,5144761
9024447,24,14,23,5145509
9027807,24,14,23,5147425
9028639,24,14,23,5147899
9029087,24,14,23,5148155
9030687,24,14,23,5149067
9033935,24,13,23,1716973
9034223,24,14,23,5151083
9034735,24,12,23,572375
9034879,24,14,23,5151457
9035903,24,12,23,572449
9036015,24,14,23,5152105
9036671,24,13,23,1717493
9037359,24,14,23,5152871
9038239,24,12,23,572597
9040831,24,14,23,5154851
9041199,24,14,23,5155061
9042175,24,13,23,1718539
9042399,24,14,23,5155745
9043055,24,14,23,5156119
9043999,24,14,23,5156657
9046079,24,13,23,1719281
9047759,24,14,23,5158801
9047839,24,14,23,5158847
9051295,24,14,23,5160817
9051551,24,13,23,1720321
9051583,24,13,23,1720327
9051807,24,14,23,5161109
9052575,24,14,23,5161547
9052607,24,14,23,5161565
9052719,24,13,23,1720543
9055423,24,13,23,1721057
9055487,24,13,23,1721069
9056447,24,14,23,5163755
9056559,24,13,23,1721273
9057279,24,14,23,5164229
9057327,24,13,23,1721419
9058415,24,14,23,5164877
9058527,24,13,23,1721647
9060671,24,14,23,5166163
9062095,24,13,23,1722325
9062895,24,12,23,574159
9064687,24,14,23,5168453
9068799,24,8,23,7093
9068959,24,14,23,5170889
9070079,24,14,23,5171527
9071359,24,14,23,5172257
9072239,24,12,23,574751
9073695,24,14,23,5173589
9076431,24,14,23,5175149
9078911,24,13,23,1725521
9079423,24,14,23,5176855
9080735,24,14,23,5177603
9081791,24,14,23,5178205
9082415,24,13,23,1726187
9083439,24,14,23,5179145
9084207,24,14,23,5179583
9084415,24,13,23,1726567
9089055,24,13,23,1727449
9091791,24,13,23,1727969
9091967,24,14,23,5184007
9092159,24,12,23,576013
9092223,24,12,23,576017
9092815,24,14,23,5184491
9092927,24,13,23,1728185
9092991,24,13,23,1728197
9094015,24,14,23,5185175
9094127,24,13,23,1728413
9094303,24,14,23,5185339
9094591,24,12,23,576167
9094895,24,13,23,1728559
9095615,24,14,23,5186087
9096895,24,12,23,576313
9098431,24,13,23,1729231
9099311,24,14,23,5188195
9100031,24,13,23,1729535
9100399,24,12,23,576535
9100767,24,13,23,1729675
9103679,24,14,23,5190685
9105647,24,14,23,5191807
9106047,24,14,23,5192035
9107695,24,14,23,5192975
9108639,24,12,23,577057
9108863,24,14,23,5193641
9110175,24,13,23,1731463
9110463,24,14,23,5194553
9111199,24,14,23,5194973
9112575,24,13,23,1731919
9112767,24,14,23,5195867
9112879,24,13,23,1731977
9113599,24,14,23,5196341
9113647,24,13,23,1732123
9113711,24,13,23,1732135
9114671,24,14,23,5196953
9115679,24,9,23,21389
9115903,24,14,23,5197655
9116271,24,14,23,5197865
9118015,24,12,23,577651
9119807,24,14,23,5199881
9119983,24,13,23,1733327
9120383,24,12,23,577801
9122943,24,14,23,5201669
9125279,24,14,23,5203001
9125311,24,14,23,5203019
9126303,24,14,23,5203585
9126447,24,14,23,5203667
9127391,24,12,23,578245
9127423,24,11,23,192749
9128559,24,11,23,192773
9132063,24,11,23,192847
9133775,24,14,23,5207845
9134831,24,13,23,1736149
9135567,24,10,23,64307
9135823,24,14,23,5209013
9136255,24,14,23,5209259
9136879,24,14,23,5209615
9137023,24,14,23,5209697
9137135,24,13,23,1736587
9138879,24,14,23,5210755
9140927,24,14,23,5211923
9141183,24,14,23,5212069
9142383,24,14,23,5212753
9142495,24,14,23,5212817
9142783,24,14,23,5212981
9142831,24,14,23,5213009
9143039,24,13,23,1737709
9143263,24,14,23,5213255
9143295,24,14,23,5213273
9144063,24,14,23,5213711
9147935,24,14,23,5215919
9148479,24,12,23,579581
9149247,24,13,23,1738889
9149567,24,14,23,5216849
9150271,24,14,23,5217251
9152207,24,14,23,5218355
9152671,24,14,23,5218619
9153215,24,12,23,579881
9153983,24,13,23,1739789
9154495,24,14,23,5219659
9155119,24,13,23,1740005
9156287,24,13,23,1740227
9156351,24,13,23,1740239
9156655,24,12,23,580099
9159711,24,14,23,5222633
9161583,24,14,23,5223701
9162047,24,14,23,5223965
9162527,24,12,23,580471
9162783,24,14,23,5224385
9163503,24,14,23,5224795
9164415,24,14,23,5225315
9164495,24,13,23,1741787
9165007,24,14,23,5225653
9165295,24,13,23,1741939
9165807,24,14,23,5226109
9166319,24,14,23,5226401
9167295,24,11,23,193591
9169311,24,14,23,5228107
9170687,24,14,23,5228891
9171423,24,14,23,5229311
9171455,24,14,23,5229329
9172159,24,14,23,5229731
9173247,24,14,23,5230351
9177919,24,14,23,5233015
9178431,24,14,23,5233307
9178607,24,13,23,1744469
9178863,24,14,23,5233553
9179343,24,13,23,1744609
9179775,24,13,23,1744691
9180287,24,14,23,5234365
9180543,24,13,23,1744837
9180575,24,13,23,1744843
9180831,24,14,23,5234675
9182623,24,14,23,5235697
9182655,24,14,23,5235715
9183167,24,14,23,5236007
9183791,24,14,23,5236363
9185183,24,13,23,1745719
9186047,24,11,23,193987
9187807,24,14,23,5238653
9190175,24,14,23,5240003
9190719,24,12,23,582257
9190943,24,14,23,5240441
9193167,24,14,23,5241709
9193967,24,14,23,5242165
9194223,24,12,23,582479
9194479,24,14,23,5242457
9195423,24,11,23,194185
9195679,24,14,23,5243141
9196479,24,14,23,5243597
9198527,24,13,23,1748255
9198895,24,12,23,582775
9199295,24,13,23,1748401
9199359,24,13,23,1748413
9200095,24,12,23,582851
9200895,24,13,23,1748705
9201919,24,14,23,5246699
9203311,24,14,23,5247493
9203935,24,13,23,1749283
9204959,24,14,23,5248433
9206559,24,14,23,5249345
9207503,24,13,23,1749961
9208559,24,14,23,5250485
9209503,24,12,23,583447
9211295,24,14,23,5252045
9211327,24,14,23,5252063
9211439,24,13,23,1750709
9212063,24,14,23,5252483
9212607,24,13,23,1750931
9214511,24,13,23,1751293
9215487,24,14,23,5254435
9216767,24,14,23,5255165
9218847,24,12,23,584039
9220127,24,14,23,5257081
9222351,24,12,23,584261
9222783,24,13,23,1752865
9223295,24,14,23,5258887
9223551,24,11,23,194779
9224943,24,14,23,5259827
9225375,24,14,23,5260073
9225663,24,14,23,5260237
9226655,24,13,23,1753601
9229503,24,14,23,5262427
9230191,24,13,23,1754273
9234751,24,14,23,5265419
9235695,24,13,23,1755319
9236719,24,14,23,5266541
9237119,24,14,23,5266769
9237631,24,12,23,585229
9238175,24,14,23,5267371
9239167,24,13,23,1755979
9239535,24,13,23,1756049
9240559,24,14,23,5268731
9242527,24,14,23,5269853
9243103,24,13,23,1756727
9243903,24,13,23,1756879
9244159,24,14,23,5270783
9244783,24,14,23,5271139
9248799,24,14,23,5273429
9250111,24,13,23,1758059
9250431,24,14,23,5274359
9250879,24,13,23,1758205
9250943,24,13,23,1758217
9251455,24,14,23,5274943
9253535,24,14,23,5276129
9254303,24,14,23,5276567
9255295,24,14,23,5277133
9256239,24,14,23,5277671
9257471,24,14,23,5278373
9258463,24,14,23,5278939
9260543,24,14,23,5280125
9261279,24,14,23,5280545
9261311,24,14,23,5280563
9265903,24,14,23,5283181
9267663,24,13,23,1761395
9268687,24,14,23,5284769
9269695,24,13,23,1761781
9269919,24,14,23,5285471
9269951,24,14,23,5285489
9272255,24,14,23,5286803
9272575,24,14,23,5286985
9272799,24,10,23,65273
9274111,24,14,23,5287861
9276271,24,12,23,587677
9277039,24,13,23,1763177
9278239,24,13,23,1763405
9278703,24,12,23,587831
9279007,24,13,23,1763551
9279551,24,14,23,5290963
9279695,24,14,23,5291045
9279727,24,14,23,5291063
9281007,24,12,23,587977
9281151,24,14,23,5291875
9281663,24,14,23,5292167
9281695,24,14,23,5292185
9282543,24,13,23,1764223
9282975,24,13,23,1764305
9284031,24,14,23,5293517
9284287,24,14,23,5293663
9285167,24,14,23,5294165
9286655,24,14,23,5295013
9287791,24,14,23,5295661
9288159,24,14,23,5295871
9289759,24,14,23,5296783
9293119,24,13,23,1766233
9294575,24,14,23,5299529
9294719,24,13,23,1766537
9295487,24,13,23,1766683
9296879,24,14,23,5300843
9297823,24,13,23,1767127
9298047,24,14,23,5301509
9298479,24,14,23,5301755
9298623,24,12,23,589093
9298815,24,14,23,5301947
9300383,24,14,23,5302841
9301295,24,13,23,1767787
9302127,24,12,23,589315
9302319,24,14,23,5303945
9302495,24,13,23,1768015
9302527,24,13,23,1768021
9303263,24,12,23,589387
9303551,24,14,23,5304647
9303919,24,14,23,5304857
9307855,24,14,23,5307101
9309423,24,14,23,5307995
9310367,24,12,23,589837
9310415,24,14,23,5308561
9311615,24,14,23,5309245
9311647,24,14,23,5309263
9311903,24,13,23,1769803
9312639,24,12,23,589981
9313471,24,13,23,1770101
9313839,24,12,23,590057
9314239,24,13,23,1770247
9315839,24,13,23,1770551
9316095,24,14,23,5311799
9317567,24,14,23,5312639
9318703,24,14,23,5313287
9320479,24,13,23,1771433
9321247,24,13,23,1771579
9321791,24,14,23,5315047
9322991,24,14,23,5315731
9323983,24,13,23,1772099
9324703,24,14,23,5316707
9325039,24,14,23,5316899
9325295,24,14,23,5317045
9327919,24,9,23,21887
9328175,24,14,23,5318687
9328575,24,14,23,5318915
9329663,24,14,23,5319535
9329919,24,13,23,1773227
9330175,24,14,23,5319827
9331167,24,14,23,5320393
9331679,24,14,23,5320685
9332591,24,12,23,591245
9332991,24,13,23,1773811
9333359,24,13,23,1773881
9334383,24,14,23,5322227
9335327,24,13,23,1774255
9337295,24,8,23,7303
9337327,24,12,23,591545
9337663,24,13,23,1774699
9337919,24,14,23,5324243
9338095,24,13,23,1774781
9338607,24,14,23,5324635
9340319,24,14,23,5325611
9340399,24,13,23,1775219
9340575,24,14,23,5325757
9341055,24,14,23,5326031
9342367,24,13,23,1775593
9342399,24,13,23,1775599
9344047,24,14,23,5327737
9344303,24,11,23,197329
9344559,24,14,23,5328029
9345023,24,14,23,5328293
9345279,24,14,23,5328439
9345791,24,14,23,5328731
9346159,24,14,23,5328941
9349919,24,14,23,5331085
9349951,24,14,23,5331103
9350463,24,14,23,5331395
9351407,24,11,23,197479
9351807,24,13,23,1777387
9353423,24,14,23,5333083
9353855,24,14,23,5333329
9353935,24,14,23,5333375
9354303,24,14,23,5333585
9354367,24,14,23,5333621
9354399,24,14,23,5333639
9354655,24,14,23,5333785
9355071,24,14,23,5334023
9355967,24,14,23,5334533
9356223,24,14,23,5334679
9356271,24,14,23,5334707
9356735,24,14,23,5334971
9356847,24,13,23,1778345
9358015,24,13,23,1778567
9359039,24,14,23,5336285
9359839,24,14,23,5336741
9359919,24,13,23,1778929
9362031,24,14,23,5337991
9362175,24,14,23,5338073
9362543,24,14,23,5338283
9362975,24,14,23,5338529
9363775,24,14,23,5338985
9364287,24,10,23,65917
9366767,24,14,23,5340691
9367279,24,14,23,5340983
9368735,24,14,23,5341813
9368959,24,12,23,593549
9369247,24,14,23,5342105
9369295,24,13,23,1780711
9370047,24,14,23,5342561
9370783,24,14,23,5342981
9371695,24,13,23,1781167
9374831,24,12,23,593921
9374975,24,14,23,5345371
9375023,24,14,23,5345399
9375231,24,13,23,1781839
9375999,24,12,23,593995
9376047,24,14,23,5345983
9378111,24,14,23,5347159
9378591,24,14,23,5347433
9380159,24,14,23,5348327
9380591,24,14,23,5348573
9382527,24,14,23,5349677
9382639,24,13,23,1783247
9383071,24,12,23,594443
9383407,24,13,23,1783393
9384351,24,14,23,5350717
9384607,24,13,23,1783621
9389535,24,14,23,5353673
9392447,24,12,23,595037
9395439,24,14,23,5357039
9395519,24,13,23,1785695
9396719,24,13,23,1785923
9400767,24,14,23,5360077
9401903,24,14,23,5360725
9402047,24,14,23,5360807
9404895,24,13,23,1787477
9405471,24,14,23,5362759
9408895,24,7,23,2453
9409775,24,14,23,5365213
9410175,24,14,23,5365441
9410623,24,14,23,5365697
9411279,24,14,23,5366071
9411391,24,14,23,5366135
9411455,24,14,23,5366171
9412735,24,13,23,1788967
9413615,24,14,23,5367403
9414191,24,14,23,5367731
9415103,24,13,23,1789417
9415359,24,14,23,5368397
9416127,24,14,23,5368835
9416239,24,13,23,1789633
9417263,24,14,23,5369483
9417727,24,14,23,5369747
9418239,24,12,23,596671
9418431,24,14,23,5370149
9418799,24,14,23,5370359
9418863,24,14,23,5370395
9419007,24,13,23,1790159
9419519,24,14,23,5370769
9420831,24,14,23,5371517
9423647,24,13,23,1791041
9424671,24,14,23,5373707
9426639,24,14,23,5374829
9427647,24,9,23,22121
9428383,24,13,23,1791941
9428895,24,14,23,5376115
9428927,24,14,23,5376133
9432319,24,12,23,597563
9432367,24,14,23,5378095
9432575,24,14,23,5378213
9434223,24,13,23,1793051
9434335,24,14,23,5379217
9434991,24,13,23,1793197
9438527,24,13,23,1793869
9439359,24,12,23,598009
9440463,24,12,23,598079
9441439,24,14,23,5383267
9441695,24,12,23,598157
9441919,24,14,23,5383541
9442463,24,13,23,1794617
9442863,24,12,23,598231
9444031,24,11,23,199435
9444911,24,14,23,5385247
9446143,24,14,23,5385949
9451839,24,13,23,1796399
9452863,24,14,23,5389781
9453807,24,13,23,1796773
9454063,24,14,23,5390465
9454463,24,14,23,5390693
9456367,24,14,23,5391779
9459647,24,13,23,1797883
9460191,24,14,23,5393959
9460223,24,14,23,5393977
9460479,24,12,23,599347
9460671,24,14,23,5394233
9460735,24,14,23,5394269
9461039,24,14,23,5394443
9461215,24,13,23,1798181
9462239,24,14,23,5395127
9462815,24,12,23,599495
9463039,24,14,23,5395583
9463663,24,14,23,5395939
9466399,24,14,23,5397499
9466655,24,13,23,1799215
9467519,24,11,23,199931
9468143,24,14,23,5398493
9468399,24,14,23,5398639
9468623,24,12,23,599863
9468991,24,13,23,1799659
9469823,24,12,23,599939
9471391,24,13,23,1800115
9471647,24,14,23,5400491
9471903,24,14,23,5400637
9473215,24,14,23,5401385
9474559,24,12,23,600239
9474751,24,14,23,5402261
9475119,24,14,23,5402471
9475775,24,14,23,5402845
9476095,24,13,23,1801009
9476351,24,14,23,5403173
9477087,24,14,23,5403593
9477231,24,13,23,1801225
9480991,24,14,23,5405819
9481935,24,13,23,1802119
9482735,24,12,23,600757
9483135,24,13,23,1802347
9483391,24,14,23,5407187
9484495,24,14,23,5407817
9485471,24,13,23,1802791
9485727,24,14,23,5408519
9486271,24,11,23,200327
9487007,24,13,23,1803083
9488799,24,14,23,5410271
9488895,24,14,23,5410325
9489663,24,14,23,5410763
9490655,24,14,23,5411329
9494847,24,13,23,1804573
9496783,24,11,23,200549
9497583,24,13,23,1805093
9498351,24,13,23,1805239
9499775,24,14,23,5416529
9499807,24,14,23,5416547
9500031,24,14,23,5416675
9500095,24,14,23,5416711
9501679,24,14,23,5417615
9501887,24,13,23,1805911
9501999,24,14,23,5417797
9502767,24,14,23,5418235
9504511,24,14,23,5419229
9505247,24,14,23,5419649
9505903,24,14,23,5420023
9509183,24,14,23,5421893
9510607,24,14,23,5422705
9510719,24,14,23,5422769
9511551,24,14,23,5423243
9512063,24,12,23,602615
9512255,24,14,23,5423645
9512687,24,14,23,5423891
9512831,24,13,23,1807991
9514143,24,14,23,5424721
9515711,24,14,23,5425615
9519871,24,13,23,1809329
9520383,24,14,23,5428279
9520639,24,13,23,1809475
9521775,24,13,23,1809691
9522031,24,14,23,5429219
9522207,24,13,23,1809773
9522719,24,14,23,5429611
9523519,24,14,23,5430067
9525279,24,13,23,1810357
9526143,24,11,23,201169
9526511,24,13,23,1810591
9529791,24,14,23,5433643
9529807,24,14,23,5433653
9530015,24,13,23,1811257
9530047,24,13,23,1811263
9530303,24,14,23,5433935
9531439,24,14,23,5434583
9532415,24,13,23,1811713
9532719,24,13,23,1811771
9533439,24,14,23,5435723
9534063,24,14,23,5436079
9534575,24,14,23,5436371
9535519,24,11,23,201367
9538415,24,14,23,5438561
9539183,24,14,23,5438999
9540079,24,14,23,5439509
9540223,24,12,23,604399
9540335,24,14,23,5439655
9540383,24,14,23,5439683
9540847,24,14,23,5439947
9541791,24,13,23,1813495
9542127,24,13,23,1813559
9543151,24,14,23,5441261
9543327,24,13,23,1813787
9544127,24,13,23,1813939
9544383,24,14,23,5441963
9545119,24,14,23,5442383
9545263,24,13,23,1814155
9547887,24,14,23,5443961
9548399,24,10,23,67213
9548767,24,13,23,1814821
9551391,24,14,23,5445959
9554159,24,14,23,5447537
9555071,24,13,23,1816019
9556639,24,10,23,67271
9557375,24,13,23,1816457
9557887,24,14,23,5449663
9558975,24,12,23,605587
9559743,24,13,23,1816907
9560111,24,12,23,605659
9560511,24,13,23,1817053
9560767,24,14,23,5451305
9562223,24,14,23,5452135
9562879,24,13,23,1817503
9563391,24,14,23,5452801
9564271,24,14,23,5453303
9565407,24,14,23,5453951
9567263,24,14,23,5455009
9568319,24,12,23,606179
9568895,24,14,23,5455939
9569599,24,14,23,5456341
9570175,24,14,23,5456669
9570431,24,14,23,5456815
9571487,24,13,23,1819139
9571535,24,14,23,5457445
9572255,24,13,23,1819285
9572511,24,14,23,5458001
9572767,24,14,23,5458147
9573935,24,14,23,5458813
9574783,24,14,23,5459297
9575983,24,14,23,5459981
9576559,24,12,23,606701
9577215,24,14,23,5460683
9577727,24,12,23,606775
9579263,24,13,23,1820617
9579551,24,14,23,5462015
9579631,24,13,23,1820687
9580863,24,13,23,1820921
9582623,24,14,23,5463767
9584767,24,10,23,67469
9584879,24,14,23,5465053
9586159,24,14,23,5465783
9587103,24,12,23,607369
9587135,24,11,23,202457
9588639,24,13,23,1822399
9590527,24,14,23,5468273
9590783,24,14,23,5468419
9591039,24,13,23,1822855
9591295,24,14,23,5468711
9591551,24,14,23,5468857
9591775,24,11,23,202555
9593887,24,14,23,5470189
9594735,24,14,23,5470673
9595503,24,14,23,5471111
9597727,24,14,23,5472379
9598415,24,13,23,1824257
9599039,24,14,23,5473127
9599215,24,13,23,1824409
9599471,24,14,23,5473373
9600127,24,14,23,5473747
9600239,24,14,23,5473811
9600383,24,13,23,1824631
9600415,24,13,23,1824637
9600895,24,14,23,5474185
9601727,24,14,23,5474659
9602543,24,14,23,5475125
9602975,24,14,23,5475371
9603775,24,14,23,5475827
9605631,24,14,23,5476885
