r,n,s,S,c
240359,23,12,22,30455
240807,22,13,21,183071
241319,18,9,17,36239
241575,22,13,21,183655
242407,18,10,17,109207
242855,18,10,17,109409
243015,18,10,17,109481
243047,19,11,18,164243
243431,21,12,20,123377
243783,18,8,17,12203
243879,24,14,23,139055
243943,18,8,17,12211
244071,19,11,18,164935
244327,22,13,21,185747
244583,19,11,18,165281
245863,20,10,19,27691
246247,18,9,17,36979
246503,22,12,21,62467
246855,19,11,18,166817
246887,20,11,19,83419
247015,18,10,17,111283
247527,21,12,20,125453
247719,23,13,22,94163
249159,18,10,17,112249
249703,24,14,23,142375
249767,18,10,17,112523
249927,18,10,17,112595
250183,22,13,21,190199
250727,24,13,23,47653
251239,24,14,23,143251
251495,24,11,23,5311
252071,23,12,22,31939
252263,19,11,18,170471
252519,22,13,21,191975
253543,22,10,21,7139
254631,19,8,18,6373
254823,23,13,22,96863
254951,19,6,18,709
255047,22,13,21,193897
255463,18,9,17,38363
255719,21,12,20,129605
256071,18,10,17,115363
256167,19,10,18,57703
256231,18,10,17,115435
256327,21,12,20,129913
256839,18,10,17,115709
256871,22,13,21,195283
258215,19,11,18,174493
258407,18,8,17,12935
259239,19,9,18,19465
259303,24,13,23,49283
259399,22,12,21,65735
259431,22,12,21,65743
259815,22,13,21,197521
259943,18,10,17,117107
260711,21,11,20,44045
260775,19,10,18,58741
260967,22,13,21,198397
261287,19,11,18,176569
261479,18,10,17,117799
261863,20,8,19,3277
262215,23,13,22,99673
262631,24,14,23,149747
263399,23,13,22,100123
263655,22,13,21,200441
264519,24,14,23,150823
264935,20,10,19,29839
265063,22,13,21,201511
265383,19,10,18,59779
265543,24,12,23,16823
266151,23,9,22,1249
266311,24,13,23,50615
266919,19,10,18,60125
267111,24,13,23,50767
267367,24,14,23,152447
267431,19,11,18,180721
268007,20,10,19,30185
268135,23,13,22,101923
268199,22,11,21,22655
268775,19,8,18,6727
269479,24,13,23,51217
270183,22,13,21,205403
270663,19,11,18,182905
270823,23,12,22,34315
271591,23,13,22,103237
271687,19,10,18,61199
271719,22,12,21,68857
271847,22,13,21,206669
272295,22,10,21,7667
272455,22,13,21,207131
272487,22,13,21,207155
272711,19,11,18,184289
273223,19,9,18,20515
273511,22,12,21,69311
274151,20,10,19,30877
274343,23,11,22,11587
274759,19,10,18,61891
274919,19,10,18,61927
275175,20,11,19,92977
275271,19,11,18,186019
275527,23,8,22,431
275559,23,12,22,34915
275623,19,11,18,186257
275783,19,11,18,186365
276327,23,13,22,105037
276807,22,13,21,210439
277607,22,12,21,70349
278599,21,10,20,15689
278631,23,13,22,105913
278855,24,13,23,52999
279367,19,10,18,62929
279399,24,14,23,159307
279783,21,11,20,47267
280039,21,12,20,141931
280647,22,13,21,213359
280679,21,12,20,142255
280903,22,13,21,213553
280935,24,14,23,160183
281063,19,10,18,63311
281415,19,11,18,190171
281447,24,14,23,160475
281511,21,10,20,15853
281831,21,10,20,15871
281927,19,11,18,190517
282535,23,11,22,11933
282695,21,11,20,47759
283239,19,7,18,2363
283751,23,12,22,35953
283815,22,13,21,215767
284775,21,12,20,144331
284999,22,13,21,216667
285415,22,13,21,216983
285863,24,13,23,54331
286567,21,11,20,48413
286887,23,13,22,109051
287463,24,13,23,54635
287591,22,11,21,24293
287847,19,9,18,21613
288583,19,10,18,65005
288839,21,11,20,48797
288999,24,11,23,6103
289095,22,13,21,219781
289607,19,11,18,195707
289639,23,11,22,12233
289895,19,11,18,195901
289959,23,13,22,110219
291559,23,13,22,110827
291943,19,11,18,197285
292199,20,11,19,98729
292455,19,9,18,21959
292711,21,11,20,49451
292967,21,12,20,148483
293191,22,13,21,222895
293223,20,10,19,33025
293543,21,12,20,148775
293735,24,11,23,6203
294247,20,11,19,99421
295079,23,13,22,112165
295239,24,13,23,56113
296039,19,11,18,200053
296263,24,14,23,168923
296295,20,10,19,33371
296551,19,11,18,200399
297127,22,13,21,225887
297319,20,11,19,100459
297383,19,6,18,827
297703,22,13,21,226325
298151,23,13,22,113333
299335,23,13,22,113783
299687,21,12,20,151889
299847,22,12,21,75985
300199,24,14,23,171167
300647,19,11,18,203167
301159,19,11,18,203513
301223,22,13,21,229001
301671,19,9,18,22651
301799,21,12,20,152959
303207,19,10,18,68299
303463,20,11,19,102535
303847,21,12,20,153997
303943,22,12,21,77023
304231,19,11,18,205589
305639,24,14,23,174269
305895,21,12,20,155035
306535,22,13,21,233039
307367,21,10,20,17309
307527,23,13,22,116897
308327,24,14,23,175801
308455,22,13,21,234499
308839,19,11,18,208703
309095,24,14,23,176239
309415,22,13,21,235229
309607,24,14,23,176531
309863,19,11,18,209395
309927,23,13,22,117809
310375,24,14,23,176969
310439,22,10,21,8741
310631,22,13,21,236153
311143,23,13,22,118271
311207,19,8,18,7789
311367,24,14,23,177535
311527,19,7,18,2599
312039,21,12,20,158149
312135,22,12,21,79099
313063,23,12,22,39667
313159,21,12,20,158717
313447,23,13,22,119147
314727,22,13,21,239267
315879,22,13,21,240143
316071,22,13,21,240289
316135,19,9,18,23737
316583,23,10,22,4457
316647,22,13,21,240727
317351,19,10,18,71485
317607,21,11,20,53657
318055,19,11,18,214931
318183,19,11,18,215017
318279,20,8,19,3983
319815,22,10,21,9005
319975,22,13,21,243257
320231,19,11,18,216401
320743,19,9,18,24083
320871,23,13,22,121969
321255,23,12,22,40705
321351,21,12,20,162869
321639,23,13,22,122261
321863,24,11,23,6797
322215,20,11,19,108871
322471,22,13,21,245155
322663,24,13,23,61325
322791,23,13,22,122699
322887,21,9,20,6061
323495,19,10,18,72869
323655,24,14,23,184541
324263,20,10,19,36521
324327,19,11,18,219169
324423,20,10,19,36539
324455,24,14,23,184997
324711,22,13,21,246857
324839,19,11,18,219515
324935,21,11,20,54895
325991,24,14,23,185873
326247,24,14,23,186019
326759,23,13,22,124207
327783,22,13,21,249193
327847,24,14,23,186931
328167,22,13,21,249485
328807,22,13,21,249971
328935,19,11,18,222283
329031,21,10,20,18529
329063,23,13,22,125083
329447,19,11,18,222629
329799,19,9,18,24763
329959,19,9,18,24775
330567,20,10,19,37231
331079,21,11,20,55933
331431,20,11,19,111985
331495,19,10,18,74671
331847,19,11,18,224251
332519,19,11,18,224705
332903,22,13,21,253085
334951,23,13,22,127321
335943,19,10,18,75673
335975,22,13,21,255421
336359,21,11,20,56825
336743,24,13,23,64001
337127,19,11,18,227819
337255,21,12,20,170929
337991,19,11,18,228403
338151,19,11,18,228511
338407,21,10,20,19057
338791,22,13,21,257561
339271,21,11,20,57317
340711,22,13,21,259021
340839,19,11,18,230327
341351,19,10,18,76891
341863,19,11,18,231019
342119,22,9,21,3211
342887,19,10,18,77237
343143,21,11,20,57971
343399,19,11,18,232057
344231,22,13,21,261697
344423,19,9,18,25861
345159,19,10,18,77749
345191,21,10,20,19439
345575,22,11,21,29191
346183,19,11,18,233939
346215,22,11,21,29245
346279,23,13,22,131627
346343,19,11,18,234047
346471,19,11,18,234133
346727,20,8,19,4339
346855,24,13,23,65923
346983,19,11,18,234479
347815,23,13,22,132211
348327,22,13,21,264811
349287,21,11,20,59009
349799,20,10,19,39397
350119,21,12,20,177449
350311,22,11,21,29591
350567,19,10,18,78967
350887,22,12,21,88919
351591,24,13,23,66823
352103,24,14,23,200761
352615,19,11,18,238285
353607,24,14,23,201619
353895,20,11,19,119575
353959,19,7,18,2953
354375,24,14,23,202057
354471,23,13,22,134741
356263,21,12,20,180563
356423,23,12,22,45161
356519,24,14,23,203279
357191,23,13,22,135775
357735,22,13,21,271963
358119,22,13,21,272255
358311,24,14,23,204301
358503,22,11,21,30283
358567,19,9,18,26923
359015,20,10,19,40435
359079,22,12,21,90995
360039,20,11,19,121651
360615,19,11,18,243691
360807,19,11,18,243821
361031,21,6,20,251
361191,24,14,23,205943
362663,19,11,18,245075
362983,24,14,23,206965
363175,19,9,18,27269
363335,22,13,21,276221
363367,21,12,20,184163
364263,24,14,23,207695
365031,23,13,22,138755
365383,21,12,20,185185
365895,24,14,23,208625
366311,22,13,21,278483
366439,24,12,23,23215
366503,22,13,21,278629
366759,19,11,18,247843
366919,22,13,21,278945
367271,19,11,18,248189
367943,19,8,18,9209
367975,24,13,23,69937
368103,19,7,18,3071
368711,24,12,23,23359
368999,24,14,23,210395
369479,21,12,20,187261
369735,21,12,20,187391
369991,22,13,21,281281
370407,21,9,20,6953
370855,24,14,23,211453
371015,19,10,18,83573
371367,19,11,18,250957
371431,22,11,21,31375
371879,19,11,18,251303
372391,19,9,18,27961
372455,23,13,22,141577
372647,24,13,23,70825
373223,23,13,22,141869
373479,24,10,23,2629
373927,19,10,18,84229
374087,19,10,18,84265
374119,22,13,21,284419
374503,21,11,20,63269
374855,20,8,19,4691
374951,19,11,18,253379
375015,20,8,19,4693
375655,21,12,20,190391
377319,19,9,18,28331
377575,23,11,22,15947
377671,21,12,20,191413
377927,21,12,20,191543
378087,20,10,19,42583
378599,21,11,20,63961
378695,23,12,22,47983
378791,20,11,19,127987
379239,22,13,21,288311
379367,22,13,21,288409
379559,19,11,18,256493
380231,19,10,18,85649
380583,19,11,18,257185
380775,24,14,23,217109
380839,20,10,19,42893
380999,20,10,19,42911
381095,23,12,22,48287
381255,19,11,18,257639
381415,19,11,18,257747
381799,24,14,23,217693
382183,20,11,19,129133
382311,24,14,23,217985
384103,22,13,21,292009
384167,21,12,20,194705
385383,23,13,22,146491
385511,19,11,18,260515
385863,19,11,18,260753
385895,22,13,21,293371
386535,19,9,18,29023
386791,21,11,20,65345
386887,23,12,22,49021
387143,20,10,19,43603
387303,20,10,19,43621
387751,24,14,23,221087
387911,19,10,18,87379
388007,20,11,19,131101
388263,21,12,20,196781
388327,20,11,19,131209
388775,19,11,18,262721
389287,23,12,22,49325
389479,21,8,20,2437
389607,24,14,23,222145
391015,20,10,19,44039
391495,21,12,20,198419
391527,22,13,21,297653
392039,23,13,22,149021
392359,21,12,20,198857
392551,22,10,21,11053
393543,21,12,20,199457
393703,19,11,18,266051
394727,19,11,18,266743
395079,19,11,18,266981
395367,24,13,23,75143
395623,21,10,20,22279
396135,20,11,19,133847
396615,24,14,23,226141
396967,22,13,21,301789
397639,21,12,20,201533
398151,22,13,21,302689
398183,20,11,19,134539
398439,19,11,18,269251
398503,21,12,20,201971
398567,22,13,21,303005
399463,19,10,18,89981
400039,24,13,23,76031
400231,20,10,19,45077
400487,19,11,18,270635
400551,24,14,23,228385
400999,19,9,18,30109
401735,21,12,20,203609
401767,21,10,20,22625
402247,22,13,21,305803
402535,19,10,18,90673
402919,19,11,18,272279
403047,19,11,18,272365
403559,19,11,18,272711
403783,21,12,20,204647
404135,23,13,22,153619
404391,22,13,21,307433
404711,24,13,23,76919
406343,22,13,21,308917
406695,21,12,20,206123
406855,23,12,22,51551
407143,19,10,18,91711
409191,19,11,18,276517
409447,24,13,23,77819
409703,19,11,18,276863
409927,24,14,23,233731
410471,24,14,23,234041
410535,19,7,18,3425
410855,22,13,21,312347
411015,19,4,18,127
411239,24,14,23,234479
411495,22,13,21,312833
412487,24,13,23,78397
412775,23,12,22,52301
412839,20,9,19,15499
412999,22,12,21,104659
413767,22,13,21,314561
413863,20,11,19,139837
414375,22,13,21,315023
415463,23,13,22,157925
415655,24,12,23,26333
415911,20,10,19,46843
416359,19,10,18,93787
416935,20,11,19,140875
417383,19,11,18,282053
417447,23,8,22,653
417607,21,7,20,871
419751,19,9,18,31517
419943,21,12,20,212837
420007,20,11,19,141913
420167,23,13,22,159713
420519,21,10,20,23681
420583,23,13,22,159871
420967,23,12,22,53339
421031,20,11,19,142259
421607,22,13,21,320521
421799,22,12,21,106889
421959,21,12,20,213859
422215,20,9,19,15851
422567,22,13,21,321251
423015,22,12,21,107197
423783,22,13,21,322175
423847,19,11,18,286421
424263,20,11,19,143351
424615,21,11,20,71735
426055,21,12,20,215935
426087,21,12,20,215951
426311,20,11,19,144043
426727,19,11,18,288367
426823,23,9,22,2003
427111,22,12,21,108235
427623,24,14,23,243821
427751,19,10,18,96353
427879,21,12,20,216859
427943,19,11,18,289189
428775,19,11,18,289751
428967,19,9,18,32209
429223,20,11,19,145027
429287,19,9,18,32233
429735,24,10,23,3025
429799,22,13,21,326749
430407,20,11,19,145427
430759,21,11,20,72773
430823,19,10,18,97045
431335,19,11,18,291481
431591,20,8,19,5401
431847,19,11,18,291827
431975,21,12,20,218935
432231,21,12,20,219065
434247,21,12,20,220087
434663,20,10,19,48955
435015,23,11,22,18373
435271,22,12,21,110303
435303,22,12,21,110311
435431,19,10,18,98083
435527,20,11,19,147157
435815,23,13,22,165661
436039,21,9,20,8185
436135,19,11,18,294725
436583,23,13,22,165953
437159,19,11,18,295417
437479,19,11,18,295633
437575,20,10,19,49283
437991,19,11,18,295979
438599,20,11,19,148195
438759,20,11,19,148249
439399,24,14,23,250535
440679,24,13,23,83755
440935,22,13,21,335215
441063,21,12,20,223541
441191,22,12,21,111803
441959,22,13,21,335993
442439,19,11,18,298985
442535,24,14,23,252323
443207,23,11,22,18719
443463,22,12,21,112379
443751,19,9,18,33319
443879,20,10,19,49993
444231,21,11,20,75049
444263,19,11,18,300217
444487,19,10,18,100123
444519,22,13,21,337939
444647,19,10,18,100159
444903,20,11,19,150325
445159,21,12,20,225617
445287,19,10,18,100303
445351,19,11,18,300953
445671,19,11,18,301169
445799,19,11,18,301255
446055,21,8,20,2791
446615,20,3,19,23
447335,19,11,18,302293
447591,20,10,19,50411
447719,24,13,23,85093
447815,22,13,21,340445
447847,19,11,18,302639
448231,22,12,21,113587
448615,22,13,21,341053
448679,23,13,22,170551
449127,22,13,21,341443
449255,21,12,20,227693
449639,20,11,19,151925
450663,20,9,19,16919
451303,21,12,20,228731
451655,19,11,18,305213
451911,22,13,21,343559
451943,19,11,18,305407
452199,21,10,20,25465
452423,21,11,20,76433
452711,20,11,19,152963
453863,22,13,21,345043
454727,24,13,23,86425
454823,21,12,20,230515
455399,21,12,20,230807
456007,22,13,21,346673
456615,22,13,21,347135
456807,20,10,19,51449
457063,19,11,18,308867
457319,24,14,23,260753
457895,24,12,23,29009
458343,21,10,20,25811
458823,23,13,22,174407
458855,20,11,19,155039
459111,19,10,18,103417
460007,23,13,22,174857
460135,19,11,18,310943
460519,22,12,21,116701
460711,22,13,21,350249
461127,22,12,21,116855
461287,22,13,21,350687
463591,21,12,20,234959
464039,22,12,21,117593
464199,21,12,20,235267
464743,23,13,22,176657
464807,22,13,21,353363
465639,22,13,21,353995
466279,21,12,20,236321
467047,20,11,19,157807
467271,24,12,23,29603
467431,23,13,22,177679
468199,23,13,22,177971
469063,22,13,21,356599
469095,24,14,23,267467
469159,19,11,18,317041
469319,22,12,21,118931
469351,22,12,21,118939
469735,22,13,21,357109
470183,19,10,18,105911
470343,24,13,23,89393
470951,23,13,22,179017
471207,19,11,18,318425
471719,19,9,18,35419
472231,22,12,21,119669
472391,21,12,20,239419
472935,23,13,22,179771
472999,24,14,23,269693
473255,19,10,18,106603
473447,22,12,21,119977
473767,19,11,18,320155
474023,22,8,21,1483
474183,21,7,20,989
474215,22,13,21,360515
474279,19,11,18,320501
474343,24,8,23,371
474471,21,12,20,240473
474663,22,5,21,55
475303,23,13,22,180671
475879,20,10,19,53597
476007,22,13,21,361877
476487,19,9,18,35777
476903,24,14,23,271919
477095,21,10,20,26867
477255,22,13,21,362827
477351,22,13,21,362899
477511,19,11,18,322685
477543,22,12,21,121015
477863,19,10,18,107641
477927,20,11,19,161483
478535,21,12,20,242533
478951,20,9,19,17981
479143,23,13,22,182131
479559,19,10,18,108023
479911,19,11,18,324307
480071,22,13,21,364967
480103,22,13,21,364991
480359,23,13,22,182593
480423,19,11,18,324653
480487,22,10,21,13529
480583,19,11,18,324761
480999,20,11,19,162521
481095,19,8,18,12041
481191,21,11,20,81293
482407,24,14,23,275057
482663,24,14,23,275203
483175,24,14,23,275495
483399,22,9,21,4537
483495,23,13,22,183785
483655,19,11,18,326837
483687,24,12,23,30643
484167,19,10,18,109061
484199,22,13,21,368105
484679,19,11,18,327529
484967,24,14,23,276517
485095,20,10,19,54635
485447,24,14,23,276791
485543,22,13,21,369127
485863,19,9,18,36481
486215,24,14,23,277229
486247,23,13,22,184831
486311,22,10,21,13693
486503,21,12,20,246571
486631,23,10,22,6851
487079,19,10,18,109717
487143,20,11,19,164597
487335,21,11,20,82331
487495,22,11,21,41179
487591,24,13,23,92671
487911,19,11,18,329713
488103,19,11,18,329843
488263,19,11,18,329951
488551,21,12,20,247609
491591,22,11,21,41525
491687,23,13,22,186899
492007,19,10,18,110827
492615,21,9,20,9247
492647,21,12,20,249685
492871,19,11,18,333065
493159,22,13,21,374917
493383,19,10,18,111137
493735,22,13,21,375355
494055,19,11,18,333865
494407,19,11,18,334103
495335,20,11,19,167365
495719,19,8,18,12407
496103,22,13,21,377155
496487,21,10,20,27959
497255,22,13,21,378031
497511,22,11,21,42025
497767,24,12,23,31535
497831,22,13,21,378469
498023,20,9,19,18697
498343,23,12,22,63143
498535,24,13,23,94751
498791,19,10,18,112355
499047,20,11,19,168619
499783,22,11,21,42217
500807,21,11,20,84607
500839,21,12,20,253837
501063,23,13,22,190463
501095,20,10,19,56437
501223,19,10,18,112903
501863,19,10,18,113047
501927,24,14,23,286187
502119,20,11,19,169657
502247,19,11,18,339401
502439,24,12,23,31831
503719,24,14,23,287209
504295,22,13,21,383383
504647,21,12,20,255767
505191,20,11,19,170695
505447,22,13,21,384259
505575,24,13,23,96089
506023,22,13,21,384697
506215,20,11,19,171041
506727,21,11,20,85607
508007,19,10,18,114431
508999,21,11,20,85991
509031,19,11,18,343985
509671,23,13,22,193735
510279,24,13,23,96983
510439,23,13,22,194027
510791,21,12,20,258881
511335,24,14,23,291551
511655,21,12,20,259319
512487,22,13,21,389611
513639,19,11,18,347099
514407,20,11,19,173809
514791,23,12,22,65227
515175,23,13,22,195827
515687,19,10,18,116161
516583,22,13,21,392725
516775,20,8,19,6467
516839,22,12,21,130973
516935,21,12,20,261995
517095,20,6,19,719
517863,23,13,22,196849
518311,23,10,22,7297
519847,21,12,20,263471
519911,24,14,23,296441
520359,22,11,21,43955
520679,24,14,23,296879
520935,22,12,21,132011
521319,22,13,21,396325
521383,21,9,20,9787
521447,24,14,23,297317
522855,19,11,18,353327
522919,20,10,19,58895
523431,21,11,20,88429
524007,19,8,18,13115
524775,22,13,21,398953
525415,22,13,21,399439
525927,24,12,23,33319
526055,21,12,20,266617
526151,22,12,21,133333
527207,24,14,23,300601
527527,21,10,20,29707
527687,24,14,23,300875
528455,24,14,23,301313
529063,20,10,19,59587
529127,22,12,21,134087
529223,23,13,22,201167
529511,22,13,21,402553
529575,21,11,20,89467
530023,23,12,22,67157
530919,22,8,21,1661
531559,23,13,22,202055
532807,21,11,20,90013
533831,22,10,21,15031
534759,22,13,21,406543
534855,21,11,20,90359
535367,20,9,19,20099
535399,22,13,21,407029
536647,23,13,22,203989
536903,21,10,20,30235
537063,23,10,22,7561
537415,20,11,19,181583
537447,23,13,22,204293
537767,21,11,20,90851
537927,22,11,21,45439
539239,21,12,20,273299
540007,24,12,23,34211
540263,22,12,21,136909
541511,20,10,19,60989
542183,22,13,21,412187
542535,24,14,23,309341
542823,22,13,21,412673
542951,22,13,21,412771
543079,21,12,20,275245
543207,22,10,21,15295
543559,20,11,19,183659
543591,22,13,21,413257
544071,23,11,22,22979
544615,22,13,21,414035
545383,20,7,19,2275
546535,22,13,21,415495
546727,24,14,23,311731
546919,22,13,21,415787
548455,22,12,21,138985
549223,21,12,20,278359
549607,24,14,23,313373
549991,23,9,22,2581
550727,20,10,19,62027
551751,20,11,19,186427
552039,22,11,21,46631
552679,23,13,22,210083
554087,24,11,23,11701
554215,21,12,20,280889
554599,20,9,19,20821
554919,22,12,21,140623
555111,22,13,21,422015
555335,24,14,23,316639
555687,22,13,21,422453
557415,21,12,20,282511
558183,23,11,22,23575
558311,21,12,20,282965
558695,20,11,19,188773
559015,22,12,21,141661
559527,21,6,20,389
560871,23,13,22,213197
561223,21,12,20,284441
561831,24,13,23,106781
562407,21,12,20,285041
562791,20,11,19,190157
562919,22,13,21,427951
563303,21,11,20,95165
563815,20,9,19,21167
563879,21,12,20,285787
563943,22,13,21,428729
565351,21,10,20,31837
565991,23,13,22,215143
566375,23,11,22,23921
567143,21,12,20,287441
567207,22,12,21,143737
567367,21,12,20,287555
567527,23,12,22,71909
567655,22,13,21,431551
567975,21,12,20,287863
568039,22,13,21,431843
568231,21,12,20,287993
568551,21,12,20,288155
569063,23,13,22,216311
570215,22,12,21,144499
570727,24,14,23,325415
570983,20,11,19,192925
571239,21,12,20,289517
571751,22,13,21,434665
572007,20,11,19,193271
573351,20,8,19,7175
573511,21,12,20,290669
573671,20,7,19,2393
574183,23,13,22,218257
575303,23,13,22,218683
575335,21,12,20,291593
575847,22,13,21,437779
576167,21,12,20,292015
576423,21,12,20,292145
576743,21,12,20,292307
577191,22,12,21,146267
578279,21,9,20,10855
578407,22,12,21,146575
578791,24,14,23,330013
579495,20,10,19,65267
579943,22,13,21,440893
580199,20,11,19,196039
580327,21,11,20,98041
581991,23,13,22,221225
582375,21,11,20,98387
582471,22,12,21,147605
582727,23,12,22,73835
582887,20,9,19,21883
583495,23,13,22,221797
585383,22,12,21,148343
585639,20,10,19,65959
585799,22,13,21,445345
586471,21,11,20,99079
586983,20,11,19,198331
587111,23,13,22,223171
588135,22,13,21,447121
588967,24,14,23,335815
589895,22,13,21,448459
589991,21,12,20,299021
591079,20,11,19,199715
591335,23,13,22,224777
591591,24,11,23,12493
591687,21,12,20,299881
591719,22,13,21,449845
591943,20,9,19,22223
592039,21,12,20,300059
592103,20,9,19,22229
593639,22,10,21,16715
593991,20,11,19,200699
594663,21,11,20,100463
595815,22,13,21,452959
596135,21,12,20,302135
598087,20,10,19,67361
598343,24,14,23,341161
599271,20,11,19,202483
599399,24,13,23,113921
599527,23,13,22,227891
599655,21,12,20,303919
600135,20,11,19,202775
600167,24,13,23,114067
600231,21,12,20,304211
600295,20,11,19,202829
